,ProteinID,126 Vert Med,127n Vert Med,127c Vert Med,128n Vert Med,128c Vert Med,129n Vert Med,batch_p_value,null_batch_p_value,1 vs 2,i_value,BH_value,Significant?,PepPerProt
524,YDL010W,530515.2938,512026.4039,548624.6748,661328.9267,715283.8317,665489.915,0.001482382,0.846681307,0.001774423,2028,0.003333897,TRUE,4
3812,YOL025W,669139.0612,683056.881,640095.5713,570712.5556,573242.1167,571668.8069,0.001483518,0.690048838,0.001896884,2029,0.003334808,TRUE,8
1752,YGR178C,507569.9653,527246.407,534695.6657,718769.7707,646307.6449,688707.333,0.001487031,0.337286188,0.002006222,2030,0.003341057,TRUE,35
3120,YML012W,702132.5473,682625.5829,706932.6809,569966.9848,554176.2224,516015.6396,0.001493517,0.411218999,0.001038845,2031,0.003353979,TRUE,6
587,YDL093W,849566.2508,783815.809,788167.4741,413134.1105,520888.3242,442382.4069,0.001498925,0.307239572,0.000830084,2032,0.003364468,TRUE,2
3146,YML049C,653231.8612,682735.439,707180.5187,549430.0202,568655.1612,563686.0521,0.001517901,0.482647708,0.001926519,2033,0.003405385,TRUE,34
1602,YGL242C,734804.268,735469.1581,829282.071,502788.9386,523275.58,456872.7674,0.001521015,0.35016873,0.001821522,2034,0.003410694,TRUE,4
543,YDL042C,529411.4637,554860.6218,528586.4368,671442.0458,644801.327,701212.2143,0.001521154,0.274895177,0.001856992,2035,0.003409327,TRUE,8
3377,YMR208W,563085.8755,566247.3069,562307.9175,639879.3694,678102.9436,641620.0755,0.001522447,0.740285632,0.002040922,2036,0.00341055,TRUE,11
1731,YGR149W,421438.5336,419011.1637,506672.9971,717324.1322,744715.5816,776058.1881,0.001532009,0.644328005,0.000888774,2037,0.003430286,TRUE,3
2677,YKR026C,668532.5388,667084.3224,653018.0634,564478.2277,593702.1185,563117.7774,0.001536158,0.373118886,0.001322251,2038,0.003437888,TRUE,12
2223,YJL030W,561593.5844,577600.3758,583633.928,641062.9736,657625.0166,636684.6184,0.001540112,0.635089339,0.001505021,2039,0.003445046,TRUE,9
2053,YIL004C,643207.8448,629362.7813,633775.0116,592216.1942,602050.0993,592010.4147,0.001553912,0.282013288,0.001599074,2040,0.003474213,TRUE,9
3151,YML055W,460379.078,415243.667,508343.3182,759509.7315,713254.3082,732344.1743,0.001557423,0.670506478,0.000805151,2041,0.003480356,TRUE,9
1257,YER090W,706456.1187,708087.335,767350.8262,533726.5105,548414.9956,491567.8867,0.001557994,0.354371605,0.001523751,2042,0.003479928,TRUE,28
4034,YOR159C,541072.5606,562461.7367,544155.1565,662213.343,691535.8287,641420.3992,0.001558597,0.604889346,0.001930593,2043,0.003479569,TRUE,1
4344,YPL181W,559990.1572,576129.5897,570666.932,629867.6244,661293.1574,655849.3245,0.001572581,0.575268037,0.001761165,2044,0.003509072,TRUE,6
2233,YJL045W,317680.6892,305129.3567,397077.8415,871009.3165,933504.7695,704673.6695,0.00157301,0.7529519,0.002583611,2045,0.003508312,TRUE,6
1154,YEL044W,761668.0521,702879.1273,755254.1566,488633.781,555631.4304,495624.2638,0.001575669,0.254012453,0.00131217,2046,0.003512525,TRUE,3
2477,YKL002W,516060.1923,543412.0242,529119.5661,718188.2393,652093.1482,668294.1541,0.001580316,0.318437976,0.002181549,2047,0.003521164,TRUE,4
1061,YDR463W,668515.7696,716961.5966,662172.1721,552189.0006,553268.1885,566946.9386,0.001584826,0.792311324,0.002226465,2048,0.003529488,TRUE,3
1269,YER105C,744657.971,747255.4005,731487.2543,542744.5767,461813.7074,523969.8543,0.001590355,0.785137204,0.000747556,2049,0.003540073,TRUE,39
4391,YPL242C,554397.7175,547079.3648,565822.6799,641598.4516,686276.1304,652167.9347,0.00159132,0.827675357,0.0020048,2050,0.003540494,TRUE,10
2564,YKL105C,687113.6353,687602.4732,650811.0977,546030.2751,568519.1134,574227.9277,0.001591443,0.573827574,0.001669658,2051,0.00353904,TRUE,7
806,YDR142C,537130.6288,525728.5234,550167.4986,662384.9487,710700.7853,651404.567,0.001592386,0.836264501,0.002167204,2052,0.003539411,TRUE,6
972,YDR351W,554332.901,565414.7113,523651.0996,657212.5426,657008.464,678548.3157,0.00159651,0.351550341,0.001267182,2053,0.003546849,TRUE,9
3382,YMR213W,560719.3037,583729.4225,552020.4654,640599.8986,657803.1995,654931.9908,0.001598114,0.405032486,0.001395968,2054,0.003548684,TRUE,7
2186,YIR010W,561153.7084,562128.3204,569369.5947,651291.2006,675121.025,633004.7893,0.001601266,0.764385103,0.002042091,2055,0.003553954,TRUE,4
592,YDL100C,725329.2755,733637.6812,656970.5204,532601.6583,541236.3518,540334.0251,0.001601317,0.647720277,0.002387067,2056,0.003552338,TRUE,41
2107,YIL079C,576658.4667,572614.1485,568816.6083,639169.9445,665429.7629,633022.7372,0.001607388,0.761764753,0.001993096,2057,0.003564071,TRUE,10
3448,YMR290C,643052.4038,646286.2906,651944.3218,600115.4292,583570.4056,575424.6985,0.001607884,0.563301543,0.001408016,2058,0.00356344,TRUE,30
117,YBL050W,651328.6242,664091.6883,657395.0082,578134.0506,594559.8199,562572.6837,0.001611305,0.416639668,0.001347206,2059,0.003569287,TRUE,21
1211,YER040W,580469.4819,573234.9741,577114.4604,630152.8338,659622.4032,637725.006,0.001616333,0.813702767,0.0019511,2060,0.003578687,TRUE,8
1812,YGR256W,666442.0676,661087.5109,667308.0255,562367.9701,595176.9574,560313.0324,0.001620494,0.295611464,0.001289272,2061,0.003586159,TRUE,45
1510,YGL115W,657457.4783,685636.5544,698306.1275,570401.1932,571679.724,540714.8711,0.001624406,0.482784783,0.001616571,2062,0.003593073,TRUE,16
951,YDR328C,574680.9166,577503.0535,549401.5283,646577.4626,641332.6979,658970.829,0.001625365,0.351841362,0.001389694,2063,0.003593452,TRUE,7
3055,YLR390W-A,538167.8614,561459.9486,553293.7874,646575.228,650852.7405,690568.9774,0.001630935,0.370415486,0.002004363,2064,0.003604018,TRUE,4
4154,YOR322C,587091.6219,592198.1024,586243.6468,625024.7493,644376.4389,630047.3359,0.001638329,0.673017871,0.00184232,2065,0.003618604,TRUE,12
2050,YIL002C,666033.1464,682090.4056,645168.8772,563160.4943,584947.356,568288.5484,0.001641795,0.557916032,0.001820387,2066,0.003624505,TRUE,7
1814,YGR258C,760165.7305,722991.2258,765676.2466,479684.4822,556887.7769,481730.2882,0.001643323,0.267934534,0.001060731,2067,0.003626123,TRUE,3
732,YDR044W,823534.2925,913039.9336,705148.6045,437267.9222,443963.0956,467911.9368,0.001644949,0.737969777,0.003934637,2068,0.003627957,TRUE,20
526,YDL014W,527920.3612,485481.2328,514685.0379,651173.9373,713849.4082,723069.9875,0.001645287,0.747803386,0.00194535,2069,0.003626946,TRUE,54
253,YBR111C,638572.9656,635273.1542,648363.063,588616.4343,601742.4058,584992.3854,0.001648018,0.282492938,0.001597217,2070,0.003631212,TRUE,8
337,YBR218C,536296.9915,538637.6303,542615.5323,680305.055,634619.5444,698791.5618,0.001648388,0.332428023,0.002323416,2071,0.003630273,TRUE,69
961,YDR338C,679416.7637,686673.6254,733176.8058,532951.5658,571238.8909,534538.0792,0.001661281,0.32658488,0.001854986,2072,0.003656904,TRUE,1
1727,YGR143W,704701.3679,713592.936,660277.8766,527684.2287,556665.1483,561624.8125,0.00166432,0.590747077,0.001816493,2073,0.003661826,TRUE,5
4505,YPR125W,581213.2989,568943.1643,564372.7881,632881.6536,663378.0269,643187.2448,0.001666468,0.75761573,0.001873036,2074,0.003664782,TRUE,14
352,YBR237W,518132.9975,491582.3887,522705.0779,658023.6331,744638.5479,686281.1845,0.001670853,0.850287961,0.002444756,2075,0.003672655,TRUE,2
4386,YPL236C,570095.1421,576538.2708,587090.0609,652798.2044,628736.6502,642680.2892,0.001671744,0.394097612,0.001758875,2076,0.003672844,TRUE,2
937,YDR311W,514767.5191,497675.0855,522012.5418,703898.9127,643891.3566,731199.8893,0.001678868,0.409792256,0.002472002,2077,0.003686719,TRUE,8
1384,YFR010W,643095.5499,670001.3092,642132.4614,578582.8016,579492.8697,588720.0604,0.001680219,0.79765856,0.002003553,2078,0.00368791,TRUE,29
2146,YIL132C,539030.546,494378.052,467723.5236,702049.5706,724816.0659,679563.6418,0.001681804,0.644567286,0.001197277,2079,0.003689615,TRUE,1
2753,YLL024C,722706.0243,717681.2821,693072.7829,499362.629,538355.0517,565079.6059,0.001681824,0.534730062,0.001120426,2080,0.003687884,TRUE,84
2294,YJL129C,538962.4064,507099.5879,553064.8955,666518.7601,704683.5034,663674.8227,0.001690292,0.868777863,0.001561638,2081,0.003704673,TRUE,3
3941,YOR046C,657034.5076,664539.3767,648815.3653,562539.6474,593382.0353,579815.9093,0.001690522,0.442442962,0.001449679,2082,0.003703397,TRUE,42
414,YCL028W,703880.9599,703197.6493,789975.9207,531998.0177,534114.9992,496461.3347,0.001694478,0.376681628,0.002500172,2083,0.00371028,TRUE,9
2339,YJL192C,812972.3539,709441.819,751073.0599,485362.5264,537051.5218,470638.8666,0.001696665,0.268962548,0.001985422,2084,0.003713286,TRUE,4
2559,YKL099C,510288.728,540584.238,482605.1931,667137.8193,688156.2111,725080.7181,0.001698972,0.361922058,0.001565016,2085,0.003716552,TRUE,7
3509,YNL042W,984325.4369,830500.8266,986998.8774,321504.2681,447325.493,312273.8778,0.001703166,0.255880498,0.001059266,2086,0.00372394,TRUE,1
4144,YOR305W,457910.5778,430664.5974,519062.9739,701957.2426,759832.7537,729325.9591,0.001709879,0.784941415,0.001090343,2087,0.003736826,TRUE,2
3547,YNL087W,986237.7096,1064757.207,715780.8513,344758.9087,376354.7129,359384.8437,0.001726725,0.642352907,0.006094623,2088,0.003771835,TRUE,33
140,YBL078C,558743.3201,524751.9307,529419.0936,642972.943,691834.3053,684713.9275,0.001730089,0.742094196,0.001879576,2089,0.003777375,TRUE,2
1689,YGR096W,570944.3316,594107.2987,569026.9465,639259.3235,642699.5027,641560.919,0.001733249,0.337054394,0.001476119,2090,0.003782463,TRUE,3
1825,YGR274C,664923.9891,650965.7039,666524.1758,566128.4775,595504.1885,565966.6733,0.001734936,0.258436339,0.001510318,2091,0.003784334,TRUE,20
196,YBR041W,701064.7318,666484.5619,701490.8381,538050.1416,580273.7929,540870.4397,0.0017363,0.245394539,0.001581477,2092,0.003785499,TRUE,16
3619,YNL178W,564290.4568,577661.4389,557780.5824,663393.4828,630628.3104,654897.1821,0.001738859,0.255570024,0.001903834,2093,0.003789266,TRUE,111
2749,YLL018C,579908.4898,565783.7587,586930.3314,635563.4464,654149.0077,636788.9696,0.001739995,0.872645808,0.001709534,2094,0.003789931,TRUE,51
2837,YLR084C,652953.4582,698282.8331,661110.9005,574688.288,569888.3422,557949.3797,0.001740156,0.730510615,0.002224622,2095,0.003788472,TRUE,6
862,YDR211W,677426.948,670603.391,666805.0157,544983.0281,588904.1088,566897.2541,0.001745441,0.342840824,0.001311901,2096,0.003798167,TRUE,42
3435,YMR275C,645170.7218,637520.6881,629022.2531,593584.3209,600149.4164,587738.4548,0.001747687,0.414006888,0.001796633,2097,0.003801239,TRUE,18
3857,YOL082W,703790.5204,804698.2386,702461.3825,497493.5033,526359.2058,519749.39,0.001751233,0.702057745,0.003129794,2098,0.003807137,TRUE,4
4279,YPL100W,675064.9158,674843.6712,638337.5525,573961.2439,578399.3813,566418.7506,0.00175569,0.587505322,0.00210693,2099,0.003815008,TRUE,4
3522,YNL058C,554010.7459,573203.6292,547615.6816,679148.83,645880.0156,644674.4156,0.001773538,0.322281982,0.001978994,2100,0.003851955,TRUE,2
693,YDL230W,715593.035,686905.4609,698152.1134,526589.4347,579783.0999,526951.9497,0.001774951,0.275902606,0.001342279,2101,0.00385319,TRUE,7
3793,YOL001W,689918.5821,696821.3908,675362.784,523621.583,567354.3285,570773.6745,0.001784189,0.49061216,0.001253741,2102,0.003871401,TRUE,2
1599,YGL236C,246059.1074,260989.5783,274539.5082,1086377.013,636618.1672,941591.307,0.00178964,0.325760276,0.009129667,2103,0.003881382,TRUE,9
227,YBR081C,670293.2651,654603.9805,673877.9472,567860.555,591880.7315,555138.4703,0.001790445,0.265662047,0.001531238,2104,0.003881284,TRUE,15
1835,YGR284C,760764.2173,767597.3386,672310.9589,493703.1329,525078.5336,526671.2399,0.00179213,0.603118928,0.002556082,2105,0.00388309,TRUE,11
2979,YLR287C-A,691711.4931,673325.9464,656424.7093,551931.6559,585677.776,556158.7907,0.001802241,0.360874068,0.001757363,2106,0.003903143,TRUE,16
2532,YKL064W,544496.6138,576399.6836,574251.7541,655013.4673,658360.3295,644045.1385,0.001804005,0.468144635,0.001436834,2107,0.00390511,TRUE,7
1626,YGR013W,582824.2484,595392.7803,576587.4361,633937.1589,629430.2532,642655.6679,0.001811764,0.276615438,0.001725169,2108,0.003920046,TRUE,9
169,YBR004C,836541.0729,843391.0539,923858.1905,391191.0856,494747.2846,358175.9095,0.001816988,0.306187097,0.000807418,2109,0.003929484,TRUE,1
2482,YKL006W,1415879.754,1471134.37,1217527.515,803.756709,3899.191485,13207.8962,0.001817774,0.527805784,6.02E-05,2110,0.003929321,TRUE,5
3469,YMR312W,689648.7052,701949.6833,698254.7577,533963.6809,583623.7967,526192.1609,0.001820558,0.344058816,0.001262114,2111,0.003933475,TRUE,4
3044,YLR380W,737441.7243,747174.2849,712823.7632,520747.0753,473424.9545,554119.123,0.00182104,0.804488832,0.001064479,2112,0.003932652,TRUE,16
1718,YGR132C,539292.1999,542786.0192,579468.9246,669257.0558,663921.875,651736.1756,0.001824967,0.649595457,0.001472467,2113,0.003939269,TRUE,16
1180,YER007C-A,706753.8279,668502.5866,699174.5948,534054.216,579905.8828,540423.9678,0.001826383,0.246407681,0.001635146,2114,0.003940461,TRUE,20
1652,YGR047C,582685.5487,588794.4096,597796.4299,632768.7948,638791.9356,625793.4706,0.001827605,0.68251412,0.001786983,2115,0.003941233,TRUE,15
4049,YOR184W,807522.9809,821258.3829,732381.8693,521098.1413,422824.5837,470185.2246,0.001827777,0.797672354,0.001341752,2116,0.003939741,TRUE,27
942,YDR316W-B,1645445.634,1570848.187,741281.1456,11850.90603,57249.42538,15761.28653,0.001831697,0.386842519,0.011250652,2117,0.003946324,TRUE,4
2705,YKR066C,525954.6912,543447.6269,539162.0323,695947.0192,634845.5475,690533.4909,0.001835865,0.284193744,0.00243924,2118,0.003953437,TRUE,14
2250,YJL069C,540229.8394,541080.2275,566546.8085,692302.7795,649484.94,651699.788,0.001843213,0.499984458,0.002152514,2119,0.003967389,TRUE,14
4235,YPL046C,568526.4425,568673.0973,552161.1548,643360.6696,676692.1201,640103.1579,0.001846167,0.687798562,0.002202809,2120,0.003971872,TRUE,3
1921,YHR060W,510418.6073,479050.6592,524458.7578,701302.0773,745439.5343,657940.5951,0.00185463,0.850489021,0.002333275,2121,0.003988198,TRUE,2
2196,YIR030C,821129.0967,868075.8549,765561.8487,460253.7939,500191.9636,389116.9514,0.001855997,0.462564295,0.001109632,2122,0.003989256,TRUE,1
2161,YIL150C,576434.8316,571185.8529,564865.0329,626898.8029,661104.1944,653049.0976,0.001858035,0.685538362,0.002168579,2123,0.003991756,TRUE,7
1604,YGL244W,587575.626,583940.8816,590942.1418,642739.4895,621887.6837,635764.835,0.001860169,0.39881697,0.002051469,2124,0.003994458,TRUE,12
3552,YNL095C,696044.0141,671952.9089,723470.7695,536877.8716,575528.4756,531022.0756,0.00186533,0.2564209,0.001854547,2125,0.004003656,TRUE,5
1276,YER114C,649574.4239,644279.7305,635012.0875,578723.1559,598838.1495,590462.6828,0.001867086,0.401253318,0.00175647,2126,0.004005542,TRUE,22
1853,YHL018W,481485.5649,520100.478,509973.8735,713958.5336,648208.8676,736225.6644,0.001871357,0.277663859,0.00246652,2127,0.004012816,TRUE,1
4268,YPL086C,671452.1835,658893.6444,681098.5006,556148.1391,592051.1645,557191.2736,0.001879457,0.259685117,0.001613697,2128,0.004028292,TRUE,33
3569,YNL115C,705065.4174,704210.7478,657625.9084,532384.7934,551334.0204,570641.9182,0.001880275,0.622645285,0.002000959,2129,0.004028151,TRUE,8
3414,YMR247C,655855.2095,682991.6412,643401.6236,568851.3294,572525.1849,583007.4966,0.00188087,0.778197323,0.002296978,2130,0.004027535,TRUE,21
2066,YIL019W,533367.4103,574750.1577,554130.1111,647854.978,661428.4974,672859.2326,0.001882374,0.367836243,0.001578816,2131,0.004028863,TRUE,9
607,YDL117W,582948.1903,591373.519,597939.9599,628803.7554,638592.3206,627556.9568,0.001882883,0.665617202,0.00182924,2132,0.004028062,TRUE,13
2009,YHR164C,662066.2313,667022.4093,638797.7873,566836.2129,588117.5405,581202.7702,0.001894289,0.539109872,0.001968575,2133,0.004050564,TRUE,11
534,YDL027C,435102.6955,497112.9779,457327.9349,676016.7351,720645.1844,800928.3869,0.001897508,0.379670751,0.00272783,2134,0.004055546,TRUE,1
3798,YOL008W,513309.427,476939.5009,519998.4863,694138.4132,751360.678,661925.025,0.001899095,0.871832116,0.002475125,2135,0.004057036,TRUE,4
375,YBR264C,652395.6586,684989.7174,649717.8296,569554.1675,566106.0685,585099.4002,0.001903878,0.833217627,0.002238409,2136,0.004065351,TRUE,10
2481,YKL006C-A,740906.2767,695950.4402,730839.968,555227.7647,536910.316,486835.7523,0.001905117,0.382774695,0.001330649,2137,0.004066093,TRUE,2
4096,YOR246C,449670.221,505758.8568,478271.438,737492.9314,658208.5142,763740.6591,0.001908756,0.258363803,0.002453284,2138,0.004071953,TRUE,3
664,YDL189W,526635.2447,530521.6802,537912.0152,650473.0536,724653.3048,664031.2722,0.001909891,0.784696121,0.003019188,2139,0.00407247,TRUE,4
2802,YLR036C,711221.2973,745672.2274,846843.4081,513179.2779,503818.4334,463934.0406,0.001915246,0.442818687,0.00321024,2140,0.004081979,TRUE,1
2575,YKL121W,528886.3097,545684.0319,536810.351,637645.5722,677393.579,706681.2229,0.001918148,0.497337581,0.002662992,2141,0.004086255,TRUE,3
823,YDR163W,578708.062,581398.5526,570975.5695,630591.0587,659689.7757,636653.2207,0.001918991,0.696253458,0.002256034,2142,0.004086142,TRUE,5
347,YBR233W,462395.6593,422990.5711,432169.0244,850723.8649,677285.2047,720572.6833,0.001920035,0.439863098,0.004380725,2143,0.004086457,TRUE,2
1417,YFR051C,693987.5339,683534.1241,700308.2776,532417.1376,585522.9697,535186.8714,0.001921396,0.278662846,0.001394203,2144,0.004087447,TRUE,10
1666,YGR071C,554916.5938,580475.2519,576919.7817,659724.0468,637283.953,644823.8433,0.001927273,0.326913107,0.001793502,2145,0.004098038,TRUE,4
304,YBR172C,645190.3525,639491.2791,652668.3194,588193.7176,599375.5242,575768.0009,0.001937151,0.288128287,0.001757126,2146,0.004117123,TRUE,23
4494,YPR112C,674096.5138,699181.9448,670250.6917,570671.9268,531355.9969,572146.2385,0.001937439,0.878829714,0.001588406,2147,0.004115817,TRUE,39
4257,YPL072W,531610.0144,562994.9493,552682.7795,648181.7984,653589.7938,691224.5237,0.001941236,0.358395153,0.002154863,2148,0.004121963,TRUE,4
1576,YGL204C,1351888.025,1470109.532,1288100.513,1126.555833,9984.694109,12619.8834,0.001941335,0.447379067,1.41E-05,2149,0.004120256,TRUE,1
1110,YDR524C,500787.0236,520661.8578,559917.1006,700934.7564,684228.3473,665065.0739,0.001946875,0.577238145,0.001511065,2150,0.004130091,TRUE,3
901,YDR265W,705222.3489,656040.466,671875.4541,554430.6383,578379.6168,551672.6764,0.001951327,0.276315739,0.002287709,2151,0.004137612,TRUE,2
4538,YPR167C,746234.8039,720860.7481,682144.6783,539252.4852,554006.7403,497125.7553,0.001951537,0.428578721,0.001799785,2152,0.004136134,TRUE,1
4195,YOR380W,694872.8936,648783.0783,685718.1372,559830.7253,578337.7742,551052.5177,0.001952537,0.247121748,0.002204073,2153,0.00413633,TRUE,2
1467,YGL061C,694154.1494,662242.1362,704700.832,551837.4843,578955.4331,535343.9698,0.001953461,0.249760385,0.001864677,2154,0.004136368,TRUE,7
969,YDR348C,667322.3082,680840.6808,662730.1866,543506.842,580067.4968,579724.0376,0.001957325,0.502693948,0.001520391,2155,0.004142626,TRUE,15
1923,YHR062C,546021.8432,523373.2871,566779.6287,664840.4145,689035.2649,651500.7366,0.001959094,0.85571602,0.001793406,2156,0.004144447,TRUE,11
3711,YNL298W,503198.691,515519.845,512718.7729,721653.4077,637122.5643,722209.0094,0.001961274,0.293036876,0.003018628,2157,0.004147135,TRUE,24
4107,YOR261C,731753.8001,702432.6899,728786.0201,495612.9689,570405.8578,519099.5748,0.001966199,0.273612731,0.00130133,2158,0.004155623,TRUE,21
2508,YKL033W-A,661490.5179,687457.9726,661894.659,547384.6788,570662.0467,584782.7981,0.001970624,0.63980134,0.001781458,2159,0.004163047,TRUE,13
3544,YNL084C,693915.1381,715138.3788,648864.9931,549646.8764,550124.4648,561722.8545,0.001971148,0.742836601,0.002686661,2160,0.004162226,TRUE,17
2630,YKL186C,544707.9582,528487.897,571124.0362,655663.4368,686720.4868,656743.9529,0.001977596,0.845010327,0.001811887,2161,0.004173909,TRUE,7
2301,YJL137C,519700.8172,489970.9208,532132.0424,665266.9569,741146.8793,675716.1156,0.001980128,0.884631408,0.002565993,2162,0.004177318,TRUE,4
922,YDR296W,458828.6789,489058.4727,492300.5951,752678.3595,763014.1765,649215.6158,0.001980187,0.620373408,0.003096543,2163,0.004175512,TRUE,3
1614,YGL257C,707028.1969,763347.9718,711103.2824,484033.4932,531092.6016,551975.0954,0.001980483,0.617523004,0.001635095,2164,0.004174206,TRUE,7
3065,YLR404W,665629.2497,696280.9966,657958.1228,549700.8252,583048.9921,563711.0837,0.001984601,0.549782391,0.002078257,2165,0.004180955,TRUE,4
1131,YEL017W,698321.8747,654543.7844,673910.6399,551260.9624,582417.3805,556636.823,0.001985159,0.25799344,0.002131257,2166,0.004180199,TRUE,6
1679,YGR086C,432695.891,431446.7993,459778.8534,792086.5096,647585.9991,804267.0179,0.001987921,0.352815057,0.003896376,2167,0.004184084,TRUE,38
4450,YPR049C,717952.4457,678487.1123,722816.1295,526998.0326,574514.3679,518737.0959,0.002007023,0.241382073,0.001737982,2168,0.004222339,TRUE,9
3996,YOR115C,778190.9248,704131.4225,740117.675,500823.3077,554960.9972,479985.7816,0.002028281,0.257556147,0.001777713,2169,0.004265095,TRUE,3
74,YBL002W,489702.0359,493758.1507,513337.0435,748192.3461,642644.4584,718804.9313,0.002028991,0.35003003,0.003193129,2170,0.004264621,TRUE,31
1486,YGL084C,716613.2111,691199.1827,670866.127,533726.4642,578806.5678,535606.1217,0.002050528,0.343727152,0.001921985,2171,0.004307904,TRUE,4
174,YBR010W,550783.1091,511603.5503,523366.491,651092.364,716795.8604,675114.2881,0.002052767,0.839549367,0.002449913,2172,0.004310623,TRUE,4
3318,YMR134W,525654.6262,488008.6756,545563.7148,703518.8239,704674.4915,658423.9757,0.002061862,0.809929169,0.001742356,2173,0.004327728,TRUE,8
45,YAL046C,565036.2473,588092.0486,574437.8013,630202.8198,647315.6943,652108.6909,0.002071794,0.424371869,0.002035921,2174,0.004346574,TRUE,6
3289,YMR100W,481811.4323,530800.2129,504114.2648,650848.8744,730985.9971,718655.2047,0.002072273,0.521734219,0.002456058,2175,0.00434558,TRUE,1
266,YBR126C,534545.2931,526614.5659,552892.4392,647265.554,661860.6294,710174.814,0.002072773,0.555272763,0.002767569,2176,0.004344631,TRUE,32
991,YDR373W,640715.2652,672104.5491,645567.5574,574410.1882,586663.8501,584288.9064,0.002078152,0.698612792,0.002451681,2177,0.004353905,TRUE,6
2303,YJL139C,671275.798,664813.4594,639264.2021,565752.6043,574468.3116,588341.9206,0.002079727,0.619134215,0.002212068,2178,0.004355205,TRUE,4
2030,YHR191C,639817.9958,655199.7897,662658.73,582541.8434,595113.254,570584.4333,0.002083383,0.410492382,0.002025783,2179,0.004360859,TRUE,3
1402,YFR032C-A,771086.5149,756475.0233,869456.3536,484696.1892,507827.1617,414175.2788,0.002097107,0.330383274,0.001884503,2180,0.004387572,TRUE,1
3514,YNL049C,674140.9054,657521.5046,666184.7758,558370.9333,595098.0454,561417.8967,0.002101369,0.264173886,0.001759083,2181,0.004394473,TRUE,28
3740,YNR006W,643935.1783,684049.3227,664416.7275,571830.0433,585227.3239,563095.6286,0.002104105,0.590704869,0.002377879,2182,0.004398176,TRUE,10
1182,YER008C,674313.8893,659891.4203,669965.2123,565902.3377,593239.6006,551095.6286,0.002107986,0.276495069,0.00169004,2183,0.004404272,TRUE,23
4006,YOR126C,562951.6612,536558.8729,561254.675,640114.2899,685274.5756,658700.9145,0.002110282,0.881396633,0.002322297,2184,0.00440705,TRUE,7
3005,YLR324W,630252.6,647092.0469,651752.1728,582178.5857,593777.2052,594003.7016,0.002111857,0.53486577,0.002225089,2185,0.004408321,TRUE,9
177,YBR014C,552944.1774,542766.3774,569017.7555,674358.9448,673613.107,633789.8114,0.002128858,0.752701848,0.002376507,2186,0.004441776,TRUE,7
1170,YEL065W,517156.7952,530839.557,520844.9002,635357.1485,709313.711,712348.7463,0.002133886,0.601324537,0.003095396,2187,0.004450231,TRUE,4
2358,YJR002W,584132.7424,585283.0279,591779.7686,621816.182,637587.671,643341.1835,0.002137507,0.631292686,0.002341784,2188,0.004455744,TRUE,19
878,YDR234W,463395.9233,473994.3095,538596.3109,703986.2582,746622.251,687628.854,0.002138156,0.734006922,0.001673019,2189,0.004455062,TRUE,28
3437,YMR277W,562905.0345,553866.3561,589484.8105,649628.3647,652384.1455,646227.6822,0.002139137,0.743980962,0.00174015,2190,0.004455069,TRUE,14
632,YDL144C,662397.4787,682019.0577,662213.8512,545730.0314,576807.338,584061.347,0.002140105,0.56365945,0.001755596,2191,0.004455052,TRUE,11
3491,YNL020C,655242.5761,672074.8514,653234.6838,557593.2667,591278.4551,579182.7997,0.002143495,0.482538756,0.001867446,2192,0.004460073,TRUE,4
4008,YOR128C,523721.9072,524528.2804,531650.7172,713557.4525,633830.708,695871.2483,0.002147684,0.326541664,0.003141913,2193,0.004466751,TRUE,38
1091,YDR498C,694994.7937,777406.0288,718056.8577,486332.7954,545220.5751,531241.1346,0.002150606,0.57963745,0.00230726,2194,0.00447079,TRUE,2
2362,YJR006W,638435.0094,667832.4039,643343.9755,586366.2084,588773.0095,577379.5152,0.002150765,0.700190228,0.002509224,2195,0.004469083,TRUE,11
1786,YGR216C,544645.0472,518393.1462,547176.9549,649412.4649,712029.3018,664423.8157,0.002165774,0.889617539,0.002733408,2196,0.004498223,TRUE,2
553,YDL053C,455846.5033,476869.2636,459702.3351,754841.6994,643320.3178,790296.341,0.002167145,0.275397963,0.004054454,2197,0.004499021,TRUE,11
1155,YEL046C,702469.1926,678113.0091,685794.2176,529252.383,584880.4035,546070.9368,0.002171641,0.279515047,0.001662646,2198,0.004506303,TRUE,35
2390,YJR046W,743139.8133,693992.2848,759283.3634,504881.7439,562721.403,492785.2774,0.002193367,0.238115459,0.001904919,2199,0.004549317,TRUE,13
975,YDR354W,639159.4668,656421.3362,664575.9754,593186.7452,583116.4055,569281.3685,0.002197692,0.554196584,0.00218235,2200,0.004556215,TRUE,17
2154,YIL142W,632870.5799,642779.1602,650315.4584,597955.792,593834.8956,580589.8392,0.002198331,0.495483983,0.002151776,2201,0.00455547,TRUE,40
1096,YDR505C,526228.4464,571809.3277,535057.2337,649064.8332,681780.7888,674695.5895,0.002205351,0.414793092,0.001925298,2202,0.004567941,TRUE,15
3844,YOL066C,634809.8443,647098.0654,639391.4669,602657.4376,582699.4437,588701.0423,0.002212695,0.821663938,0.002080163,2203,0.004581073,TRUE,9
3417,YMR255W,543377.671,526515.5474,515131.2278,687564.692,716268.8213,640112.6237,0.00221782,0.728466509,0.002953506,2204,0.0045896,TRUE,3
