MS2 Ratio,MS3 Ratio
0.159249647,0.216675825
-0.268734989,0.104879353
2.219197793,1.918766228
-0.201188809,-0.448710762
0.225785499,0.076100735
0.786640535,1.261756661
-0.173175617,-0.118733373
0.207843916,0.224220873
-1.410659445,-2.524744816
0.033330972,-0.738782259
-0.139378052,-0.243582357
-0.183812537,-0.117648249
0.432783807,-0.135858112
-0.486371351,-0.130265482
0.903061293,1.305542159
-0.351848713,0.174550056
-0.31557575,-0.304415439
0.55869364,0.355032641
-0.522514511,-0.261894596
-0.124368765,-0.208364601
0.076394936,0.284579962
0.574679474,0.754581589
-2.416241713,-3.309861633
-0.460949553,-0.731387015
1.885861987,3.297058332
-0.472589937,-0.306611823
0.202987536,0.670176385
-1.077909349,-1.124060904
-0.113425006,-0.072476862
0.381199912,0.198776248
-0.053881644,-0.40163058
-0.2548242,-0.212096507
1.108042783,0.642726981
-0.142516261,0.417378748
0.352825268,0.096954896
-1.282132996,-1.32511542
2.317877027,2.142113476
-1.073627867,-0.73230948
-0.198156709,0.276707237
-0.039317268,-0.289890937
-0.19063243,-0.527603761
-0.281962976,-0.3157428
-0.265871703,-0.206567105
-0.039221817,0.144731042
1.185320587,1.939887047
-0.210301339,-0.188937528
0.101753747,-0.133167283
-0.218066486,-0.162391771
-0.735271952,-0.447834481
-0.097721738,-0.015956367
-0.041055806,-0.556838278
0.542490165,0.795027625
0.02890495,0.248227474
-0.200774409,0.034495268
0.048028913,-0.055860135
-0.344593941,0.366851119
-0.379636618,0.390856168
0.190236362,0.140839105
2.17803821,2.922575506
-1.271887534,-1.512444886
0.678825425,1.047629414
-0.060121103,0.009807149
0.033140115,-0.207071913
0.772987001,0.835703342
0.263391902,0.207654352
-0.093092094,0.125809645
-0.143663612,-0.326421481
0.105359496,-0.897655209
-0.158074076,-0.228808521
0.208961324,0.202898191
-0.092318825,-0.063109793
-0.583145152,-0.563170279
-0.102990493,-0.118928745
-0.403141988,-0.382896698
0.744105916,1.665044168
-0.214792441,0.009889882
0.425425734,0.651181482
0.665124256,0.163595668
0.146709507,-0.50281596
0.129682353,0.165623801
0.675395903,0.666641924
-0.161558065,-0.317740532
0.524280664,-0.083293858
-0.392554483,-0.342989085
1.68291531,1.899658347
0.083771468,0.176715876
-0.369611724,-0.35248344
0.032165046,0.244050764
0.268043992,0.391579521
-0.605204556,-1.478724074
-0.170464861,0.109526698
0.135870391,0.402290814
-1.100935772,-0.489958827
0.297352105,0.267349997
0.207806651,0.155276249
-0.198378056,-0.332133237
0.014082795,-0.000511739
0.793147201,1.169945883
0.19628452,0.391517615
0.083427569,0.112862132
0.048475783,-0.344459934
0.594898601,0.285952259
0.163095318,0.196736786
1.842322136,1.803936862
-0.393177783,-0.16948885
-0.224892293,-0.256839389
0.822264752,0.348449404
0.156446892,-0.273730631
0.165629401,0.157911433
0.848051688,0.10118763
-0.336225657,-0.313718315
-0.770247836,0.205692301
-0.22553308,-0.214917056
-0.003461114,0.278453232
-0.545194999,-0.28581235
0.205258834,0.052285112
0.034075913,0.046864578
1.191743572,3.695856595
-0.051869459,0.085522742
-0.109014874,-0.030596328
0.628104921,0.828753979
-0.014097748,-0.008813964
-0.430473819,-0.288194353
-0.570793363,-1.159971691
0.556949783,0.538971212
0.110704944,0.490183913
0.528885707,0.713411893
0.523331906,1.009674139
0.437467251,-0.195383713
0.012157169,-0.035121975
-0.185270717,-0.279112946
0.50222841,0.216116885
0.148957509,0.194079221
-0.490873593,-0.191749491
0.021058728,0.132555271
0.194796735,0.465827308
0.501892499,0.694429617
-0.335142766,-0.376204051
-0.454985584,-0.471412048
-0.590653239,-1.206464444
0.177445421,0.073331824
-0.254102127,-0.182357243
0.299448849,1.116942743
-0.017628419,-0.1878039
0.538697501,0.540724965
0.049867545,0.258555474
0.110022268,0.392737051
-0.051264225,0.075036078
-0.556358087,-0.299700279
-0.260690531,-0.540624815
-0.178585401,0.146457737
0.636114244,4.658211251
-0.312732914,-0.258817855
0.146237946,-0.253586163
0.090676725,0.11305128
0.131604964,-0.071269938
0.054160097,-0.125615253
0.923093191,0.605050583
-0.35972695,-0.661353093
-0.331105462,-0.1650494
-0.098007145,-0.191840147
0.153306035,-0.114389862
-0.219904791,-0.207214256
0.488758582,0.750662072
0.058869044,0.077606695
0.105882446,0.386958334
-0.01569271,0.037927748
0.439961232,0.517684235
-0.412132667,-0.637818977
0.268031186,-0.023401564
0.517366789,0.550421433
-0.463706397,-0.18180013
0.627848868,0.537374048
-0.091829143,0.222443471
0.626195504,1.108717404
-0.89987716,-1.089355126
0.273791099,0.278541461
0.27862338,0.133116305
-0.133404726,-0.183751474
0.006126978,0.109339095
0.037575071,0.109021183
0.205862301,0.452234457
0.113489967,-0.031318288
-0.172414235,-0.020072146
-0.411810652,-0.490191945
0.29780683,0.517002688
-0.479139732,-0.599428335
0.723598725,0.750296375
-0.168362195,-0.362138117
0.309629091,-0.328837613
0.039129306,0.06079658
-0.203494117,-0.067899373
-0.335480627,-0.195667361
0.016915785,0.020294982
0.068543614,0.175810605
-0.347289011,-0.4020422
-0.100679453,0.040003984
0.108086472,-0.070489456
1.545440189,2.370400237
-0.047416255,-0.076215282
-0.062085626,-0.147421295
0.140162601,0.440499924
0.033659371,0.21953167
0.23951099,0.508334963
-0.088571013,-0.096723715
-0.024758952,0.176013549
0.048817205,-0.009718215
-0.142683415,-0.110527085
0.693710279,0.564106611
-0.152638651,-0.197089787
0.443735748,0.449621747
0.307666291,0.460874961
-1.404579462,0.472743097
-0.985503518,-1.323305609
-0.278372395,-0.191335714
-0.649503532,-1.002094704
-0.208037772,0.066289228
-0.47318463,-0.798861993
-1.019395909,-1.383218125
-0.165588549,-0.18848026
2.711244712,4.104270817
0.222070565,0.648418382
0.19147224,0.077147906
0.141353896,0.125014331
0.257156197,0.314480089
-0.037414761,-0.354776219
-0.957894285,-0.188069125
-0.126476087,-0.311575975
0.037136984,0.311510301
-0.218910357,0.096840178
0.846944098,4.620051322
0.163426704,0.205253462
-0.008310991,-0.096278787
-0.48807432,-0.557881463
2.22377893,3.073099158
-0.254691106,-0.367662666
-0.090559544,0.082919309
0.040675238,-0.040541537
-0.050225748,-0.293208885
0.634292284,0.686827026
-0.099199604,0.208381491
-0.209563202,-0.155909383
-0.254958508,-0.011198802
0.039465108,-0.198390229
-0.524676342,-0.843433424
-0.364047194,-0.437339121
0.029395647,0.237482341
0.261707955,0.159462803
-0.246967469,0.137483095
-0.288170953,-1.056852643
0.199928932,0.187335406
-0.344310147,0.075550788
0.664609962,0.329401469
0.073496994,0.049250384
-0.315788905,-0.103246672
0.024662281,-0.352481845
-0.455823811,-0.520150896
0.220088935,-0.048604255
0.590164081,0.595924234
-0.439183538,0.060628434
-0.547489969,-0.623666643
-0.123111111,-0.162626914
0.880299902,1.01705503
0.093739463,-0.301569486
0.251517583,0.195540459
0.32401857,0.666779335
-0.489134577,-0.802992754
0.625191434,2.110941387
-0.406195608,-0.195180309
-0.164572934,-0.614059002
-0.190282754,-0.275303299
-0.194102492,-0.327880215
-0.541419399,-0.606704441
-0.240132302,-0.024812846
-0.628446455,-0.218591808
0.263207656,0.549211554
-0.66441311,-0.843079584
-0.04918238,-0.223163695
0.258740458,0.068953237
-0.856939636,-0.768927398
1.485113103,2.342926932
-0.175552119,-0.187532519
-0.069063405,-0.022372908
0.156228703,-0.135542231
-0.455648422,-0.483066645
-0.245994816,-0.255549762
-0.146961396,0.35634538
-0.609247642,0.137783786
-0.236245812,-0.296609294
0.629090735,0.842557188
-0.984146837,-1.58356953
-0.012927839,0.181172793
0.399585842,0.407877387
0.110173521,0.202063064
-0.081956113,-0.329880035
-0.045493753,-0.165401971
-0.359332962,-0.457256289
0.212905517,0.212475462
-0.127840991,0.366410395
-0.065408904,-0.369404072
-0.223086038,-0.1267689
0.324185419,0.54882001
0.060316312,0.012110423
0.850777788,1.044190451
-0.045643697,0.042122301
0.356667115,-0.339540115
-0.235725504,-0.379524963
0.009601247,-0.208599132
-0.58615094,-0.723751527
-0.126001982,0.05101506
0.26705662,-0.135547521
1.482521337,0.454186801
-0.941618428,-0.228456972
0.611664188,0.507537156
0.168019972,-0.335686897
0.097418607,-0.054087822
-0.498384174,-0.726989791
-0.236049788,-0.563054702
-1.773439491,-5.335576866
0.050457123,0.176307934
-0.079328918,-0.063771026
0.673800248,1.520365232
0.387258381,0.269309157
0.454237671,0.504313201
0.401594399,0.532095748
-1.283300779,-1.56977198
0.69793365,0.924289946
0.454447195,1.600700854
0.288460243,0.153748227
-0.051209165,0.031408919
-0.1384574,0.376680424
0.091204382,-0.051181017
-0.050538029,-0.184671167
0.087005204,0.24332185
-1.536514946,-4.130926072
0.634851215,0.665134928
-0.091430965,0.156905234
0.366546855,0.374250483
-0.766395735,-0.824696065
-0.358287444,0.399764714
-0.325837331,-0.685962258
-0.739384131,-0.30690555
0.067900069,0.003112353
-0.570265255,0.301874561
-0.086415452,-0.332413799
-0.236392731,-0.2202217
-0.18568324,-0.210582084
0.514845399,0.711019768
0.515965377,0.582434526
-0.640040554,-0.781098916
-0.310607516,0.054900502
0.069433209,0.131977059
0.286983088,0.221211139
-0.085179507,0.03498418
-0.059620613,0.096347908
0.071220827,-0.184154501
0.792179223,0.763691111
-0.668139275,-0.507896943
-0.17538881,-0.330508637
-0.248942157,-0.334828599
-0.429814578,-0.243672124
-0.464189322,-0.172794618
0.167169625,0.255215903
-0.207152481,-0.051463394
-0.11358369,-0.052586885
0.081486904,-0.086456489
-0.155257476,-0.060637333
-0.356024136,-0.47327062
-0.268672353,-0.10605767
-0.175408957,-0.146334075
-0.004718217,-0.047485328
0.014272189,0.15013318
0.956971126,1.145879541
-0.014109091,0.270120647
-0.113297315,-0.153756638
0.445255538,0.122226159
0.729921693,0.923596021
-0.039105284,-0.136851268
0.190214771,-0.096334546
-0.269397273,-0.253589894
-0.266130905,0.231101459
0.02459003,0.224865531
0.061560603,-0.278698898
-0.196094227,0.082443444
0.135465807,0.429168725
-0.07458743,-0.270621322
0.170363544,-0.089294736
-0.057445315,0.228933072
-1.898748326,-0.481436479
-0.074657241,0.052838256
-1.641560192,0.026524092
-0.159201664,0.176091784
1.493384664,1.423143281
0.019738165,0.48624618
0.005794293,-0.034612433
-0.140514023,-0.018304071
0.1201021,0.662817881
-0.309684097,-0.356104039
-0.15276842,-0.072530116
0.010724296,-0.219404578
-0.268680681,-0.31197302
-0.313501884,-0.397105264
-0.035667164,0.820745918
-0.45970911,-0.856208619
-0.22080157,0.064520465
0.094955731,0.105764761
-0.391417822,-0.435264095
-0.073219474,-0.19234515
-0.147325409,-0.344468391
-0.085623426,-0.13839738
-0.04808102,-0.103553708
0.012015473,0.777450373
-0.354709991,-0.361866787
-0.821223091,-0.862308263
-0.397202397,-0.165908637
-0.177907763,-0.211694827
-0.236915901,0.054553712
0.226761468,0.808585453
-0.195043459,-0.223817265
-0.189200747,-0.132889902
0.535449191,0.143281594
0.100625189,-0.007289057
-0.09747098,-0.011917772
-0.74039618,-0.914245512
0.639610244,0.601646824
0.031178815,0.281224722
-0.235778029,-0.346594281
-0.32769298,-0.450319471
-1.211486289,-2.564579702
-0.084087594,-0.095906246
-0.216448002,-0.232940884
3.057795385,3.214415518
0.395800519,-0.23035153
0.206888736,0.281620383
2.883789952,2.772177473
-0.024218254,-0.17825967
-0.993594484,-1.074273533
-0.136697807,0.056592195
0.199050022,0.173790301
1.510241799,0.07209113
-0.308198262,0.24553102
0.002945926,-0.146665352
-0.294352976,-0.453493183
-0.735831959,-0.725762674
1.40506298,2.492413235
-0.439958309,-0.533476013
-0.155975369,-0.37282634
0.093209965,-0.086703085
0.535696242,0.457861921
0.377123511,0.32735911
0.749314895,1.158799991
-0.129233738,-0.309423502
0.149087219,0.04747707
0.312630151,0.089926194
-0.053286643,-0.17995605
0.764817986,0.817571857
-0.166205288,-0.248186205
-0.481921248,-0.481686917
0.209762432,0.222824922
0.222083649,0.199349392
0.02680389,0.091511699
0.030910103,0.002632402
-0.298696463,-0.379903792
-0.171492526,-0.23806622
-0.223299032,-0.161016223
1.255905228,1.769431081
0.016311426,-0.305537971
0.099589231,0.158620532
-3.7830236,-0.632897429
-1.109062681,-0.976438683
0.226015796,0.108707635
0.024096332,-0.097363672
-0.0263961,-0.062876198
0.195802248,0.361201029
0.546606288,0.293577247
0.1085426,0.151943169
-0.890383802,-0.804027177
0.107065607,0.400822612
0.167616534,0.126341927
-0.12941768,-0.477208544
-0.393255568,-0.081003561
0.336497315,0.225390474
-1.164142598,0.003840026
0.017069991,0.040752734
0.149806301,-0.019164703
-0.310714641,-0.578677451
0.050648902,-0.577103341
-0.073428853,-0.330024562
-0.076279844,-0.283503468
-0.058061629,-0.288241899
-0.304432655,0.119255307
0.35027525,0.740444682
-0.514743435,0.15464913
-0.173931596,-0.084200262
0.112424573,0.115557613
0.236099652,0.189388238
0.698311683,1.426809819
0.46662256,-0.073572195
-2.263254274,-0.786793536
0.726791391,0.107170138
0.624635182,0.88309259
0.255190295,0.129271236
0.203311982,0.246714495
0.796653037,0.653032336
0.250453736,0.087298941
0.232838124,0.6073024
0.334017471,0.168659458
-0.436566854,0.051148298
-0.310634454,-0.44125709
0.412199881,0.362796942
-0.889427905,-1.103976233
0.052853973,0.081840533
1.065502465,1.960695964
-0.117142624,-1.067913712
1.04259948,1.546036777
-0.061161403,0.100829592
-0.346634554,-0.150043287
1.980397541,2.737609375
0.398595427,0.399676741
0.557072759,0.542056715
-0.104329356,-0.143216234
0.102570632,-0.064889264
-0.10832134,-0.161623417
0.204423772,0.366519133
-0.309051985,-0.258140357
-0.079824911,0.253699503
0.845102585,-0.62378604
-0.325238202,-0.468478123
0.005699503,0.181472988
0.040419015,-0.111395971
-0.219783675,0.005202399
0.000221835,-0.025385297
1.275762055,1.678254902
-0.134225178,-0.287941324
-0.0948271,-0.514137779
-0.113813215,0.077719182
0.275163393,0.275904317
0.175799696,0.436921741
-0.017249313,-0.265237457
0.754273022,1.164128461
-0.149780543,-0.209567276
0.859979091,0.761216167
0.424204626,0.051918819
2.096008803,3.466445047
-0.491114519,0.097665307
0.039126963,-0.052559004
-0.081107221,-0.226572962
0.116988929,0.061277379
0.093055029,0.107450048
-0.080653252,-0.072756781
0.182327459,0.123223164
0.035382245,0.149579366
-0.106192556,-0.129102023
0.325208571,-0.009824327
-0.086975504,0.506689336
0.06077739,-0.185550094
0.619668912,0.525086752
0.10622999,1.023685428
0.141426272,-0.064419916
-0.315557044,0.134558074
-0.1934794,-0.37716247
0.727111061,1.110121083
-0.040982822,0.06518129
-0.374037536,-0.457236773
-0.215423768,-0.208368114
0.626762128,0.2284813
0.14610771,0.22446348
-0.226393121,-0.907973686
-0.136900807,0.533274957
0.018161485,0.023173831
-0.203885308,-0.221031478
-0.259612889,-0.452816581
-0.146117257,-0.050886066
-0.349913994,-0.327414008
0.776047176,0.785641532
-0.018064608,0.099926633
0.023526673,-0.271258722
0.486852184,0.601939132
0.181208779,0.256550078
-0.427105043,-0.816546069
-0.118364599,-0.076616092
-0.176041232,-0.492152595
-0.374747599,-0.007997716
0.992856525,1.290235075
0.381270171,0.302892737
-0.275458635,-0.876829132
-0.44725213,-0.336651135
-0.126921256,-0.125285452
0.221571968,0.488251659
0.706655534,0.053610355
0.76319028,0.73239189
0.357965207,1.120609664
0.469627629,0.309261318
-0.263939048,-0.39258973
0.012474434,0.138526255
-0.121088376,-0.78520674
-0.165486172,0.230336691
0.437308065,0.465084265
-0.030946835,0.070337533
0.234424132,-0.616026908
0.919001601,1.576620826
-0.179188824,-0.206831681
-0.590865834,-0.626332249
0.02314452,0.553129762
-0.113318076,0.090392571
0.035044573,-0.001273015
0.342262702,0.544558351
-0.097609307,-0.046767486
0.501504118,0.704279496
0.397979967,0.589535323
-0.67131348,-0.426167074
0.80600332,0.38796889
-0.668472247,-0.253168319
-0.323624212,-0.481117375
0.384155555,0.363487804
-0.117781532,-0.406601045
-0.167934493,-0.108655332
1.857484011,-0.710840773
-0.281818775,-0.288970816
-0.122954905,0.419246146
0.297726255,0.252285627
-0.158255522,-0.071638392
-0.966143211,-0.858534211
0.377482669,-0.268871852
0.180511946,0.535085182
0.022102514,0.116338019
-0.299581859,-0.599629855
0.530828453,1.377635515
-0.182974409,-0.33570939
-1.551026675,-1.137200558
0.136949514,-0.277281567
0.855901321,1.381033337
0.490720953,0.246760533
-0.034422947,1.099927924
-0.305957491,-0.3994955
-0.143869143,-0.077117707
-0.113081808,-0.15691951
1.172135031,0.594476383
-0.062913349,-0.144093118
-0.088800094,-0.103053214
0.067180811,0.144172402
0.30083742,0.227475012
0.536823699,0.470436804
-0.089007244,0.02926927
1.500735267,1.211823464
-0.04062275,0.331284987
0.306841199,0.124628222
-0.433857371,-0.555991806
1.572449541,1.572029882
0.072289056,0.396852189
-0.273652742,-0.418739555
0.710759979,-0.36364714
-0.044369892,0.334539178
0.119416272,-0.437214784
-1.06174315,-1.206743115
0.02468825,0.106135853
0.970598903,0.848431649
-0.315539704,-0.080309395
-0.683966023,-0.379804263
-0.422267461,-0.393352626
-0.241163376,0.058638774
1.135580228,1.022959421
-0.210154569,0.24082086
0.268506712,-0.032955364
0.16539971,-0.783010966
0.673650925,1.2172584
0.290455713,0.54397476
0.058662959,-0.050609882
0.239184904,-0.174692731
-0.522011356,-0.596844427
0.684554982,1.141382871
-0.0259482,-0.215660551
-0.088512788,-0.22985367
-0.312814073,-0.566717359
-0.438354262,-0.620241671
-0.281130397,-0.42640829
-0.244822383,-0.068371633
-0.60713438,-0.569662702
-0.356294055,-0.388804176
0.255863436,0.192173381
-0.200417626,0.001641089
0.034926484,-0.150615221
-0.184203667,0.053795864
-0.505536149,-0.573970127
-0.295749788,-0.198489516
0.186658809,0.10637441
-0.023080832,-0.171226425
0.108902797,-0.054757795
-0.083773572,-0.148156675
-0.406811216,-0.908075834
-0.477926093,-0.035542104
-0.328434337,-0.444841599
0.026720659,-0.086896102
0.049797349,-0.490321183
-0.143078748,-0.509914779
-0.008623363,0.110550391
0.176466967,0.064977625
0.619054426,1.185745277
-0.973102965,-1.759710981
0.468478664,0.389766093
0.02269816,-0.242119708
-0.208641883,-1.055134147
1.03432003,1.104762118
-0.416735086,-0.206926509
0.266539104,0.202892618
-1.382664499,-1.588161394
-0.036356765,-0.05286755
-0.078422899,-0.170795081
0.116687066,0.48553223
0.560268924,0.606716654
0.11664063,0.162816376
-0.481390675,0.473246778
-0.123285152,-0.230318267
-0.049275382,0.435728634
0.09616695,0.256508351
-0.458590753,-0.172750448
0.218303274,0.484155413
-0.182093776,-0.183164085
0.531239896,0.080115768
-0.617062488,-0.812449796
0.237609475,0.267101133
0.947474089,2.264425252
0.211860609,0.047054484
-0.40553055,-0.146313023
-0.012119438,-0.086774475
0.293866399,0.834198026
-1.095446969,-0.047201033
-1.223420333,-2.687341676
-0.005287945,-0.088394317
2.709407868,2.772760483
0.876547806,-0.937702546
0.288538274,0.505385708
0.388626587,0.505277784
0.847234199,0.655317566
-0.199584353,0.19168672
0.675926321,0.917803192
0.918157265,1.215828192
-0.102942899,0.119341877
0.78140239,0.793785314
0.133463794,-0.14445
0.021429884,-0.3584044
0.700219732,-0.29333091
0.010744597,0.295749785
-0.362183687,-0.139182388
0.288749917,-0.08425813
-0.053142889,-0.115585919
-0.576238036,-0.559192958
0.420630428,0.438600093
-0.12425515,-0.393997747
-0.45662342,-0.659143053
-0.321840641,-0.554781639
-0.856139739,-1.11150078
0.034200882,0.268116431
0.192379715,0.302086318
2.048004935,3.744992226
-0.016957116,0.008519611
0.461619798,0.612459102
0.573130463,0.560165254
0.420430587,0.512390414
0.493251933,0.403583826
0.228807775,0.262528494
-0.352811981,-0.539621049
0.150758121,0.138561546
0.004987355,0.029535866
-0.544539034,-0.679071568
-2.373012164,-2.221959856
-0.428881648,-0.209013391
-0.49894695,-0.285504458
-0.624258743,-0.653606331
0.453015076,0.750332158
-1.233577331,0.125060665
1.719100109,2.756662906
0.381898272,0.360654992
-0.038082967,0.195227918
0.248245687,0.156335091
0.110361228,-0.119632357
1.186746923,1.692024067
0.278557117,0.475305794
0.219013848,0.293546211
-0.136230608,-0.246210361
-0.675860743,-0.231902854
0.289993623,0.28138835
0.145283563,0.088883236
-0.21188614,-0.209061266
0.517330503,0.348429277
0.302426747,0.210307069
0.648059166,0.4600572
-0.167933857,0.030616712
0.208874895,0.182710467
-0.586300143,-0.513671172
-0.618369516,-0.835669269
-0.006678422,-0.170487085
-0.04846708,0.036551456
-0.216764875,-0.078240195
0.020489566,-0.135299387
-0.14666388,0.158965627
0.365430895,0.675740455
-0.143440243,-0.445585355
0.073946299,-0.075561593
-0.08756234,0.065813121
-0.02490701,0.253002255
-0.033686887,0.146424235
1.741005124,1.98518511
-0.14815417,0.052019386
0.440799995,0.350563262
0.171037199,0.320335235
0.618889998,1.116108004
-0.851268381,-1.091515558
-1.170666451,-2.285390078
2.040903745,2.543421091
0.638316907,0.524069298
-0.076056316,-0.306135642
-0.325545415,-0.388960338
0.232040235,0.358154083
-0.130413079,0.01842292
0.13178203,0.052330651
0.075947202,-0.00846192
0.059174441,-0.234065662
-0.552525757,-0.281612028
0.076987475,0.348352281
0.368647194,0.192141266
0.150494727,0.146781915
0.88853474,0.686438243
0.464505893,-0.025494214
-0.001049869,0.053457311
0.042899112,-0.081145004
0.049058402,0.08332322
-0.520356422,-0.358158914
0.023811687,0.083790224
0.89263795,1.272295708
-0.094283029,-0.052133263
0.241587508,0.153475996
-0.189668293,0.021838057
0.262009833,0.416464841
0.254249221,0.473287155
0.257678188,0.791086904
-0.696506691,-0.711546046
0.316643403,0.430444884
-0.012366437,-0.147645412
-0.081306736,-0.20412155
-0.471834179,-0.780512884
-0.325708513,-0.276588403
-0.303186494,-0.288738303
-0.195782662,-0.310910081
0.815643666,0.215455327
-1.555484388,-2.108121669
0.968952276,1.193721016
0.380332439,0.255820555
0.381373285,0.173831082
-0.171086381,-0.048874189
-0.14038356,0.081321374
0.011554786,-0.258111233
1.011887003,0.440941844
0.292408381,0.418626018
0.208041901,-0.234551815
-0.336809146,-0.339428609
0.410466955,0.772250603
0.290851181,-0.019648785
-0.388490213,0.206402448
-0.071978145,-2.383054984
-0.37597461,-0.31664664
-0.083322987,0.215080416
-0.445514786,-0.626893298
0.328158948,0.603894263
-0.073797134,-0.180749941
-0.003388987,-0.249530429
0.057319138,0.216290314
0.357155463,0.255694821
0.033412642,0.723223085
0.28717072,0.332233209
-0.083900495,-0.0384915
-0.273855351,-0.466864534
0.080490527,0.18363298
-0.739089628,-0.739390703
-0.549792638,-0.386751521
-1.444577886,-1.771020502
-0.317198564,-0.740723786
-0.034119257,-0.397927573
-0.043347053,-0.091290017
-0.220790252,-0.285452766
0.054607933,-0.204535703
-0.373325829,-0.426275626
0.497726707,0.589073804
-0.438286711,-0.163239529
-0.000860962,0.137442578
-0.05726575,-0.335977592
0.090447646,0.100577449
0.384123179,0.288965477
0.134633151,-0.113211513
0.837658852,1.189303065
-0.086688281,0.148046398
-0.138050959,-0.11984845
0.174268858,-0.156306002
-0.045598556,0.084529939
0.176729704,0.041433632
-0.025569006,0.110222022
0.093905851,0.379375708
0.050237557,-0.129517196
-0.716148682,-0.708047327
0.692152326,0.511605516
0.049923196,-0.101855287
0.211653463,0.122388743
-0.201185826,-0.215770599
-0.272058702,-0.874369627
0.222776888,0.096093018
0.022903645,-0.093854134
-0.30811999,-0.338322043
0.002419089,0.019751629
-0.826335808,-0.758284161
-0.659649149,-0.404468921
-0.182692395,-0.397767099
1.984308251,3.701354757
0.193898304,0.283152812
0.001837764,0.117851017
0.11028367,0.253925472
-0.019911906,0.081215509
-0.186654577,-0.226243555
0.557216176,0.427373684
-0.485875007,-0.162380784
-0.258024161,-0.558155359
-0.011517542,-0.169712242
0.195609592,-0.358038101
0.321448516,0.219360034
-0.199882692,-0.3448754
0.004324643,0.021690127
-0.012432874,-0.062239898
0.053914569,-0.089314466
-0.330210585,-0.299207135
-0.43350643,-0.535248867
-0.026825281,-0.086946341
0.615369399,1.134326917
-0.373382663,-0.775113885
-1.133468987,-0.915383485
0.105640828,0.504612725
-0.494801688,-0.535839093
-0.008214039,0.022176209
-0.415443131,-0.640499558
-0.391405242,-0.468206286
0.007651357,0.636084165
0.47555674,0.221678131
-0.189743996,-0.013103041
-0.110046024,-0.332531511
-0.390076306,-0.182827448
0.299448358,0.114828527
0.415104442,0.043867762
0.409906878,0.480943424
-0.473007873,-0.519034248
-0.028025141,0.071875274
1.236812456,1.403734833
-0.255173431,-0.427550026
-0.119155872,-0.11990303
-0.045334498,-0.197693187
0.616826733,1.358385842
-0.242951547,-0.262954574
0.119350361,0.173482522
0.089722072,0.015005054
-0.075513059,-0.132601846
0.145037576,-0.260249534
-0.763026105,-1.143036896
-0.238734849,-0.244861811
-0.106710451,-0.142692898
0.467398431,0.736302237
-0.084225291,0.009384117
-0.131222806,-0.096714788
-0.094156339,0.097632704
0.165064235,0.210065836
1.272338936,1.561836468
-0.318753965,-0.237025842
-0.223230394,-0.245907107
0.181334834,0.293207334
0.203251915,0.203501632
0.140118218,-0.119703843
-0.44648961,-0.299437977
-0.100324625,-0.073997507
0.002913359,-0.005819945
0.417609531,0.682756998
0.000380802,0.438676264
0.468971167,0.388690125
-0.189699903,-0.216751822
0.308789022,0.292819199
-0.802894008,-0.939921807
-0.195242802,-0.020173998
-1.44533568,-2.395149652
0.332190516,-0.023824048
0.428974112,0.218808819
0.588841399,0.707611422
-0.095019332,-0.056787185
-0.009525409,0.112769771
-0.557974069,-0.556758804
0.210064677,0.231681264
-0.013123577,0.081730531
0.185722801,0.488748519
0.112331819,0.287942229
0.492472626,0.20166481
-0.160805169,-0.964794096
2.72273168,2.792133018
0.056285253,-0.227377919
-0.526935546,-0.32489735
0.276717108,0.038643069
0.21971607,-0.119893253
0.004611394,-0.094348402
0.063024064,0.152502359
-0.597252646,-0.438434328
-0.036448341,-0.301817246
-0.206427543,-0.343905428
-0.051758921,-0.060722935
0.072098953,0.180746883
0.179823496,-0.208716243
0.018367971,-0.386671364
0.084698686,0.181141989
1.78771275,1.777853756
-0.423879055,-0.943906257
-0.088733498,0.695786249
-0.370141955,0.404177771
0.096001273,0.194479498
0.687566231,1.986188326
-0.406082878,-0.386736156
-1.019787579,-1.196549969
0.942538365,1.511689249
2.987317908,1.197924603
-0.832435108,-1.128559
-0.114723897,0.160386903
-0.183873169,-0.359326284
0.087953751,-0.314423245
0.199154723,0.241104646
0.195895851,0.526299743
-0.224529646,-0.407640616
-1.026909571,-1.295364264
0.021594964,-0.24663203
0.219801183,-0.127791974
0.196080376,0.211139401
0.052761465,-0.1345609
-0.106443154,-0.030000552
0.461010392,0.502646942
0.347246691,0.666773276
0.420461357,0.45788053
-0.110291959,-0.697929961
0.192548288,0.439633775
-0.253125107,-0.090580837
-0.827127161,-0.863093962
2.591901163,2.678161059
-0.417685187,-0.752769676
-0.564776935,-0.285590476
-0.123898728,-0.676128503
-0.044740307,-0.085314987
0.116914639,-0.015155977
-0.348031696,-0.696664597
-0.142296667,-0.108512508
-0.419910909,-0.902664601
-0.469908305,-0.386378413
-0.205268707,-0.774944592
0.205334107,-0.000864516
0.08313154,0.087514517
-0.351953981,0.014459797
-0.757539175,-1.554663312
-0.145595182,-0.223546399
-0.206495177,-0.133344738
0.02766827,-0.047724061
-0.717531736,-0.911521262
-0.635345122,0.293048953
0.535305432,0.51450742
0.091973567,-0.011998216
0.026722262,0.167832766
-0.087763981,-0.073031666
0.281566258,0.218108429
0.429442214,0.442579046
0.839295578,0.222300067
-0.23500549,-0.19330631
-0.416527899,-0.459182751
0.200440093,-0.331131614
-0.692402661,-0.674891865
-0.449976382,-0.59386542
1.072052093,1.298809857
0.311256893,0.237470359
